branch,z,H,F,G,T
3.000000000000e+00,9.000000000000e+00,-4.590928844103e-01,-2.692668760540e-02,9.749260226545e-01,1.001607761423e+00
3.000000000000e+00,9.020000000000e+00,-4.580167386996e-01,-2.688055505447e-02,9.750257737851e-01,1.001599302577e+00
3.000000000000e+00,9.040000000000e+00,-4.569424434134e-01,-2.683416700329e-02,9.751251499373e-01,1.001590899337e+00
3.000000000000e+00,9.060000000000e+00,-4.558700086971e-01,-2.678752715223e-02,9.752241536057e-01,1.001582551208e+00
3.000000000000e+00,9.080000000000e+00,-4.547994445493e-01,-2.674063915610e-02,9.753227872528e-01,1.001574257702e+00
3.000000000000e+00,9.100000000000e+00,-4.537307608242e-01,-2.669350662470e-02,9.754210533097e-01,1.001566018334e+00
3.000000000000e+00,9.120000000000e+00,-4.526639672323e-01,-2.664613312337e-02,9.755189541768e-01,1.001557832623e+00
3.000000000000e+00,9.140000000000e+00,-4.515990733411e-01,-2.659852217315e-02,9.756164922236e-01,1.001549700097e+00
3.000000000000e+00,9.160000000000e+00,-4.505360885784e-01,-2.655067725186e-02,9.757136697897e-01,1.001541620285e+00
3.000000000000e+00,9.180000000000e+00,-4.494750222343e-01,-2.650260179481e-02,9.758104891852e-01,1.001533592724e+00
3.000000000000e+00,9.200000000000e+00,-4.484158834626e-01,-2.645429919540e-02,9.759069526913e-01,1.001525616952e+00
3.000000000000e+00,9.220000000000e+00,-4.473586812825e-01,-2.640577280555e-02,9.760030625608e-01,1.001517692516e+00
3.000000000000e+00,9.240000000000e+00,-4.463034245786e-01,-2.635702593590e-02,9.760988210177e-01,1.001509818965e+00
3.000000000000e+00,9.260000000000e+00,-4.452501221042e-01,-2.630806185679e-02,9.761942302588e-01,1.001501995853e+00
3.000000000000e+00,9.280000000000e+00,-4.441987824827e-01,-2.625888379891e-02,9.762892924533e-01,1.001494222739e+00
3.000000000000e+00,9.300000000000e+00,-4.431494142100e-01,-2.620949495388e-02,9.763840097441e-01,1.001486499187e+00
3.000000000000e+00,9.320000000000e+00,-4.421020256548e-01,-2.615989847467e-02,9.764783842473e-01,1.001478824765e+00
3.000000000000e+00,9.340000000000e+00,-4.410566250596e-01,-2.611009747570e-02,9.765724180529e-01,1.001471199045e+00
3.000000000000e+00,9.360000000000e+00,-4.400132205430e-01,-2.606009503386e-02,9.766661132254e-01,1.001463621605e+00
3.000000000000e+00,9.380000000000e+00,-4.389718201019e-01,-2.600989418903e-02,9.767594718042e-01,1.001456092025e+00
3.000000000000e+00,9.400000000000e+00,-4.379324316125e-01,-2.595949794467e-02,9.768524958038e-01,1.001448609891e+00
3.000000000000e+00,9.420000000000e+00,-4.368950628320e-01,-2.590890926817e-02,9.769451872145e-01,1.001441174792e+00
3.000000000000e+00,9.440000000000e+00,-4.358597213984e-01,-2.585813109099e-02,9.770375480022e-01,1.001433786323e+00
3.000000000000e+00,9.460000000000e+00,-4.348264148332e-01,-2.580716630956e-02,9.771295801093e-01,1.001426444082e+00
3.000000000000e+00,9.480000000000e+00,-4.337951505431e-01,-2.575601778579e-02,9.772212854547e-01,1.001419147670e+00
3.000000000000e+00,9.500000000000e+00,-4.327659358218e-01,-2.570468834761e-02,9.773126659347e-01,1.001411896695e+00
3.000000000000e+00,9.520000000000e+00,-4.317387778502e-01,-2.565318078932e-02,9.774037234229e-01,1.001404690766e+00
3.000000000000e+00,9.540000000000e+00,-4.307136836974e-01,-2.560149787167e-02,9.774944597706e-01,1.001397529498e+00
3.000000000000e+00,9.560000000000e+00,-4.296906603226e-01,-2.554964232271e-02,9.775848768071e-01,1.001390412509e+00
3.000000000000e+00,9.580000000000e+00,-4.286697145770e-01,-2.549761683835e-02,9.776749763401e-01,1.001383339420e+00
3.000000000000e+00,9.600000000000e+00,-4.276508532052e-01,-2.544542408272e-02,9.777647601565e-01,1.001376309858e+00
3.000000000000e+00,9.620000000000e+00,-4.266340828456e-01,-2.539306668858e-02,9.778542300219e-01,1.001369323453e+00
3.000000000000e+00,9.640000000000e+00,-4.256194100311e-01,-2.534054725741e-02,9.779433876815e-01,1.001362379837e+00
3.000000000000e+00,9.660000000000e+00,-4.246068411915e-01,-2.528786836014e-02,9.780322348599e-01,1.001355478647e+00
3.000000000000e+00,9.680000000000e+00,-4.235963826543e-01,-2.523503253771e-02,9.781207732620e-01,1.001348619526e+00
3.000000000000e+00,9.700000000000e+00,-4.225880406467e-01,-2.518204230140e-02,9.782090045732e-01,1.001341802116e+00
3.000000000000e+00,9.720000000000e+00,-4.215818212959e-01,-2.512890013320e-02,9.782969304594e-01,1.001335026066e+00
3.000000000000e+00,9.740000000000e+00,-4.205777306297e-01,-2.507560848590e-02,9.783845525674e-01,1.001328291028e+00
3.000000000000e+00,9.760000000000e+00,-4.195757745781e-01,-2.502216978379e-02,9.784718725250e-01,1.001321596656e+00
3.000000000000e+00,9.780000000000e+00,-4.185759589754e-01,-2.496858642310e-02,9.785588919419e-01,1.001314942608e+00
3.000000000000e+00,9.800000000000e+00,-4.175782895609e-01,-2.491486077244e-02,9.786456124094e-01,1.001308328548e+00
3.000000000000e+00,9.820000000000e+00,-4.165827719796e-01,-2.486099517303e-02,9.787320355012e-01,1.001301754139e+00
3.000000000000e+00,9.840000000000e+00,-4.155894117827e-01,-2.480699193882e-02,9.788181627727e-01,1.001295219051e+00
3.000000000000e+00,9.860000000000e+00,-4.145982144294e-01,-2.475285335715e-02,9.789039957624e-01,1.001288722955e+00
3.000000000000e+00,9.880000000000e+00,-4.136091852883e-01,-2.469858168918e-02,9.789895359914e-01,1.001282265526e+00
3.000000000000e+00,9.900000000000e+00,-4.126223296384e-01,-2.464417917023e-02,9.790747849643e-01,1.001275846444e+00
3.000000000000e+00,9.920000000000e+00,-4.116376526699e-01,-2.458964801007e-02,9.791597441687e-01,1.001269465390e+00
3.000000000000e+00,9.940000000000e+00,-4.106551594842e-01,-2.453499039298e-02,9.792444150761e-01,1.001263122047e+00
3.000000000000e+00,9.960000000000e+00,-4.096748550960e-01,-2.448020847838e-02,9.793287991415e-01,1.001256816106e+00
3.000000000000e+00,9.980000000000e+00,-4.086967444344e-01,-2.442530440125e-02,9.794128978044e-01,1.001250547255e+00
3.000000000000e+00,1.000000000000e+01,-4.077208323441e-01,-2.437028027241e-02,9.794967124886e-01,1.001244315190e+00
3.000000000000e+00,1.002000000000e+01,-4.067471235855e-01,-2.431513817881e-02,9.795802446024e-01,1.001238119607e+00
3.000000000000e+00,1.004000000000e+01,-4.057756228356e-01,-2.425988018359e-02,9.796634955390e-01,1.001231960207e+00
3.000000000000e+00,1.006000000000e+01,-4.048063346892e-01,-2.420450832667e-02,9.797464666764e-01,1.001225836692e+00
3.000000000000e+00,1.008000000000e+01,-4.038392636604e-01,-2.414902462510e-02,9.798291593781e-01,1.001219748769e+00
3.000000000000e+00,1.010000000000e+01,-4.028744141834e-01,-2.409343107338e-02,9.799115749932e-01,1.001213696146e+00
3.000000000000e+00,1.012000000000e+01,-4.019117906129e-01,-2.403772964367e-02,9.799937148562e-01,1.001207678535e+00
3.000000000000e+00,1.014000000000e+01,-4.009513972247e-01,-2.398192228591e-02,9.800755802878e-01,1.001201695651e+00
3.000000000000e+00,1.016000000000e+01,-3.999932382169e-01,-2.392601092831e-02,9.801571725946e-01,1.001195747210e+00
3.000000000000e+00,1.018000000000e+01,-3.990373177114e-01,-2.386999747771e-02,9.802384930696e-01,1.001189832934e+00
3.000000000000e+00,1.020000000000e+01,-3.980836397544e-01,-2.381388381985e-02,9.803195429924e-01,1.001183952544e+00
3.000000000000e+00,1.022000000000e+01,-3.971322083171e-01,-2.375767181963e-02,9.804003236293e-01,1.001178105767e+00
3.000000000000e+00,1.024000000000e+01,-3.961830272959e-01,-2.370136332113e-02,9.804808362336e-01,1.001172292330e+00
3.000000000000e+00,1.026000000000e+01,-3.952361005139e-01,-2.364496014811e-02,9.805610820455e-01,1.001166511965e+00
3.000000000000e+00,1.028000000000e+01,-3.942914317220e-01,-2.358846410438e-02,9.806410622926e-01,1.001160764405e+00
3.000000000000e+00,1.030000000000e+01,-3.933490245996e-01,-2.353187697400e-02,9.807207781902e-01,1.001155049386e+00
3.000000000000e+00,1.032000000000e+01,-3.924088827551e-01,-2.347520052153e-02,9.808002309411e-01,1.001149366647e+00
3.000000000000e+00,1.034000000000e+01,-3.914710097260e-01,-2.341843649206e-02,9.808794217359e-01,1.001143715928e+00
3.000000000000e+00,1.036000000000e+01,-3.905354089806e-01,-2.336158661169e-02,9.809583517533e-01,1.001138096975e+00
3.000000000000e+00,1.038000000000e+01,-3.896020839187e-01,-2.330465258783e-02,9.810370221603e-01,1.001132509531e+00
3.000000000000e+00,1.040000000000e+01,-3.886710378726e-01,-2.324763610943e-02,9.811154341121e-01,1.001126953348e+00
3.000000000000e+00,1.042000000000e+01,-3.877422741071e-01,-2.319053884720e-02,9.811935887528e-01,1.001121428174e+00
3.000000000000e+00,1.044000000000e+01,-3.868157958202e-01,-2.313336245363e-02,9.812714872148e-01,1.001115933765e+00
3.000000000000e+00,1.046000000000e+01,-3.858916061443e-01,-2.307610856344e-02,9.813491306195e-01,1.001110469875e+00
3.000000000000e+00,1.048000000000e+01,-3.849697081467e-01,-2.301877879384e-02,9.814265200776e-01,1.001105036263e+00
3.000000000000e+00,1.050000000000e+01,-3.840501048308e-01,-2.296137474481e-02,9.815036566886e-01,1.001099632689e+00
3.000000000000e+00,1.052000000000e+01,-3.831327991364e-01,-2.290389799921e-02,9.815805415418e-01,1.001094258916e+00
3.000000000000e+00,1.054000000000e+01,-3.822177939396e-01,-2.284635012286e-02,9.816571757157e-01,1.001088914709e+00
3.000000000000e+00,1.056000000000e+01,-3.813050920545e-01,-2.278873266497e-02,9.817335602785e-01,1.001083599836e+00
3.000000000000e+00,1.058000000000e+01,-3.803946962335e-01,-2.273104715834e-02,9.818096962883e-01,1.001078314066e+00
3.000000000000e+00,1.060000000000e+01,-3.794866091685e-01,-2.267329511964e-02,9.818855847931e-01,1.001073057170e+00
3.000000000000e+00,1.062000000000e+01,-3.785808334910e-01,-2.261547804951e-02,9.819612268311e-01,1.001067828923e+00
3.000000000000e+00,1.064000000000e+01,-3.776773717722e-01,-2.255759743264e-02,9.820366234307e-01,1.001062629101e+00
3.000000000000e+00,1.066000000000e+01,-3.767762265243e-01,-2.249965473815e-02,9.821117756105e-01,1.001057457481e+00
3.000000000000e+00,1.068000000000e+01,-3.758774002013e-01,-2.244165141983e-02,9.821866843799e-01,1.001052313844e+00
3.000000000000e+00,1.070000000000e+01,-3.749808951995e-01,-2.238358891632e-02,9.822613507389e-01,1.001047197973e+00
3.000000000000e+00,1.072000000000e+01,-3.740867138581e-01,-2.232546865126e-02,9.823357756782e-01,1.001042109652e+00
3.000000000000e+00,1.074000000000e+01,-3.731948584591e-01,-2.226729203338e-02,9.824099601795e-01,1.001037048667e+00
3.000000000000e+00,1.076000000000e+01,-3.723053312284e-01,-2.220906045679e-02,9.824839052154e-01,1.001032014807e+00
3.000000000000e+00,1.078000000000e+01,-3.714181343367e-01,-2.215077530124e-02,9.825576117499e-01,1.001027007863e+00
3.000000000000e+00,1.080000000000e+01,-3.705332699001e-01,-2.209243793229e-02,9.826310807383e-01,1.001022027626e+00
3.000000000000e+00,1.082000000000e+01,-3.696507399803e-01,-2.203404970147e-02,9.827043131272e-01,1.001017073891e+00
3.000000000000e+00,1.084000000000e+01,-3.687705465846e-01,-2.197561194629e-02,9.827773098547e-01,1.001012146455e+00
3.000000000000e+00,1.086000000000e+01,-3.678926916674e-01,-2.191712599060e-02,9.828500718507e-01,1.001007245116e+00
3.000000000000e+00,1.088000000000e+01,-3.670171771304e-01,-2.185859314478e-02,9.829226000370e-01,1.001002369674e+00
3.000000000000e+00,1.090000000000e+01,-3.661440048234e-01,-2.180001470590e-02,9.829948953269e-01,1.000997519931e+00
3.000000000000e+00,1.092000000000e+01,-3.652731765447e-01,-2.174139195790e-02,9.830669586263e-01,1.000992695690e+00
3.000000000000e+00,1.094000000000e+01,-3.644046940409e-01,-2.168272617156e-02,9.831387908328e-01,1.000987896759e+00
3.000000000000e+00,1.096000000000e+01,-3.635385590082e-01,-2.162401860484e-02,9.832103928362e-01,1.000983122943e+00
3.000000000000e+00,1.098000000000e+01,-3.626747730928e-01,-2.156527050311e-02,9.832817655190e-01,1.000978374053e+00
3.000000000000e+00,1.100000000000e+01,-3.618133378917e-01,-2.150648309923e-02,9.833529097559e-01,1.000973649899e+00
3.000000000000e+00,1.102000000000e+01,-3.609542549527e-01,-2.144765761375e-02,9.834238264143e-01,1.000968950295e+00
3.000000000000e+00,1.104000000000e+01,-3.600975257745e-01,-2.138879525489e-02,9.834945163541e-01,1.000964275055e+00
3.000000000000e+00,1.106000000000e+01,-3.592431518081e-01,-2.132989721884e-02,9.835649804282e-01,1.000959623995e+00
3.000000000000e+00,1.108000000000e+01,-3.583911344568e-01,-2.127096468996e-02,9.836352194822e-01,1.000954996933e+00
3.000000000000e+00,1.110000000000e+01,-3.575414750769e-01,-2.121199884093e-02,9.837052343546e-01,1.000950393690e+00
3.000000000000e+00,1.112000000000e+01,-3.566941749783e-01,-2.115300083281e-02,9.837750258773e-01,1.000945814086e+00
3.000000000000e+00,1.114000000000e+01,-3.558492354240e-01,-2.109397181515e-02,9.838445948751e-01,1.000941257944e+00
3.000000000000e+00,1.116000000000e+01,-3.550066576315e-01,-2.103491292618e-02,9.839139421661e-01,1.000936725089e+00
3.000000000000e+00,1.118000000000e+01,-3.541664427730e-01,-2.097582529306e-02,9.839830685617e-01,1.000932215348e+00
3.000000000000e+00,1.120000000000e+01,-3.533285919761e-01,-2.091671003193e-02,9.840519748669e-01,1.000927728547e+00
3.000000000000e+00,1.122000000000e+01,-3.524931063280e-01,-2.085756824904e-02,9.841206618807e-01,1.000923264518e+00
3.000000000000e+00,1.124000000000e+01,-3.516599868571e-01,-2.079840103634e-02,9.841891303938e-01,1.000918823090e+00
